Wall time,Step,Value
1563708220.6236093,180,72.77434539794922
1563708223.2710264,440,58.76284408569336
1563708223.9031363,500,57.317832946777344
1563708232.6447794,1140,50.733211517333984
1563708233.4819071,1200,50.40412521362305
1563708240.132995,1660,48.83091354370117
1563708240.415096,1680,48.78710174560547
1563708242.373524,1820,48.46199417114258
1563708247.4272327,2160,47.87180709838867
1563708257.728417,2860,47.026824951171875
1563708265.8629735,3420,46.573490142822266
1563708267.11847,3500,46.520442962646484
1563708267.4242852,3520,46.50994110107422
1563708271.3213098,3780,46.36272430419922
1563708278.9191318,4320,46.08555221557617
1563708282.82736,4600,45.97937774658203
1563708285.0551403,4760,45.91697692871094
1563708288.1092584,4960,45.845340728759766
1563708293.091374,5300,40.66799545288086
1563708295.281544,5520,40.650699615478516
1563708300.5046885,6020,40.62007141113281
1563708300.90915,6060,40.637718200683594
1563708308.5161273,6580,40.55165481567383
1563708309.4382436,6640,40.56905746459961
1563708312.4362829,6840,40.51522445678711
1563708314.407909,6980,40.48314666748047
1563708317.9448562,7220,40.47172927856445
1563708319.793544,7340,40.4874267578125
1563708322.5150394,7520,40.482486724853516
1563708330.1663468,8060,40.4864387512207
1563708332.702313,8240,40.47749328613281
1563708343.08006,8940,40.496395111083984
1563708345.6084783,9120,40.48594665527344
1563708360.0542667,10140,40.469825744628906
1563708362.0088391,10280,40.38359451293945
1563708363.1303675,10360,40.311737060546875
1563708364.8100245,10480,40.17278289794922
1563708369.37935,10800,40.053897857666016
1563708371.6036198,11020,40.02984619140625
1563708371.803599,11040,40.02858352661133
1563708372.0035317,11060,40.02214813232422
1563708372.2021024,11080,40.02779769897461
1563708374.2171884,11280,40.05421447753906
1563708376.2298203,11480,40.070716857910156
1563708377.6394296,11620,40.048580169677734
1563708379.240569,11780,40.030517578125
1563708383.1414964,12060,40.052330017089844
1563708386.5167568,12300,40.0321159362793
1563708390.1639388,12580,40.003143310546875
1563708396.6131341,13220,39.98155975341797
1563708397.2122662,13280,39.97760772705078
1563708398.2258604,13380,39.98444366455078
1563708403.487228,13800,39.96514892578125
1563708404.0474977,13840,39.96660614013672
1563708405.4519029,13940,39.95855712890625
1563708406.5697412,14020,39.96102523803711
1563708408.5385704,14160,39.945411682128906
1563708416.0735385,14860,39.94559097290039
1563708416.6766894,14920,39.94084930419922
1563708417.9113955,15040,40.38963317871094
1563708419.7353914,15220,40.46308898925781
1563708420.1400466,15260,40.427574157714844
1563708426.5670002,15880,40.40562057495117
1563708427.8641126,16000,40.4171028137207
1563708431.177974,16320,40.397865295410156
1563708432.5122092,16440,40.39690399169922
1563708438.0879562,16840,40.39242935180664
1563708440.31907,17000,40.38410186767578
1563708440.6039863,17020,40.38520812988281
1563708442.050396,17120,40.38197326660156
1563708447.9153275,17540,40.386260986328125
1563708449.8822424,17680,40.37714767456055
1563708450.722975,17740,40.36769104003906
1563708451.322152,17780,40.35700988769531
1563708454.9538147,18040,40.33811569213867
1563708455.7908998,18100,40.34943389892578
1563708458.3029985,18280,40.33231735229492
1563708463.1000516,18620,40.307247161865234
