root_mean_discrepancy@1,l2cost,optimal_wasserstein_distance,root_cost_X_TX,wasserstein_distance_TX_Y,iteration,l2dist_to_optimal_map
0.13936273037220923,0.5882552693136109,0.8429148343143115,0.7669780109713779,0.32428578467032365,999,0.3176081499076358
0.14644932574551023,0.5582599733839201,0.8371448408920648,0.7471679686549204,0.3262064250300562,1999,0.32756688612648655
0.1241305428537626,0.5479764424389549,0.8128644911878926,0.7402543093011718,0.29170518617668556,2999,0.2891681758516066
0.13746603488428802,0.5533921542826907,0.8173761751243293,0.7439033232098716,0.2973802465062173,3999,0.3093163938653609
0.12545503842830624,0.571168463840644,0.8223591322131186,0.7557568814378365,0.3191086551147658,4999,0.3128049148625091
0.12574322032884383,0.5326551970612341,0.8320526080831017,0.729832307493464,0.3132600053971892,5999,0.32244995344120925
0.11903576133493762,0.5348816326646971,0.8353590893432857,0.7313560231957464,0.3167828904827163,6999,0.3080751288692449
0.13765772152178768,0.5248110590342624,0.8340226558102414,0.7244384439234727,0.32617241509079564,7999,0.31853713508971576
0.12465392890244699,0.532959377336955,0.815159229646739,0.7300406682760591,0.30820851753080514,8999,0.30950505828209096
0.12123521007913414,0.528862850948027,0.8359149250497858,0.7272295723827703,0.304990616067514,9999,0.2993213201032917
0.12110695265704265,0.5196007757513411,0.839546013895898,0.7208333897311785,0.3210161631529954,10999,0.3130203755247837
0.10651658834377604,0.5171042971016094,0.8130260747803202,0.7190996433746921,0.28963953826105837,11999,0.29153333368926193
0.11466603271025058,0.51869943438248,0.8209931873057066,0.7202079105247873,0.3013723954029542,12999,0.30377091362451997
0.11796187102933489,0.5073635524543325,0.8440045428392755,0.7122945685980854,0.3128120456644827,13999,0.31134628887755234
0.11745888519856118,0.5091521200572422,0.8322563210837918,0.7135489612193702,0.3237789451690785,14999,0.3326552895390811
0.1185936098404054,0.4981561533821402,0.8186647854946169,0.7058017805178308,0.3262898244685485,15999,0.32712260393593356
0.11063831511162144,0.4978951127396739,0.8228216176323634,0.7056168313891569,0.3178303614300567,16999,0.334976432553217
0.11429605057049616,0.5061144568923035,0.8202759575579067,0.7114172171744957,0.32828969069239955,17999,0.36635817711185237
0.11440173118351193,0.48608900129419597,0.8225267025798843,0.6972008328266655,0.341362098518763,18999,0.33491439559982267
0.11898104926922741,0.49258990343284287,0.8383542747881274,0.701847493001751,0.34042186076380593,19999,0.324919219311065
0.12348940675248374,0.49099194954015596,0.8146839612474429,0.7007081771609034,0.34358880968905714,20999,0.33344277099603564
0.11171556524745233,0.47149889767631403,0.8240235266578194,0.686657773331311,0.32945938984920387,21999,0.30893109154979476
0.11061647134252073,0.47661208489387125,0.8238446513678984,0.6903709762829484,0.3424672276641097,22999,0.3536011904606678
0.11216272404628072,0.47599041616962945,0.8317031492611706,0.6899205868573784,0.3395659652034237,23999,0.3437498301961605
0.0962860280900295,0.4691232096306909,0.8170041843845967,0.6849256964304163,0.3334351429381186,24999,0.3201056431812605
