Wall time,Step,Value
1563123755.2278936,80,2.2348647117614746
1563123755.708434,120,2.0041584968566895
1563123756.463175,180,1.8492435216903687
1563123756.755119,200,1.8182936906814575
1563123757.3676074,260,1.7475224733352661
1563123758.1477776,360,1.6827678680419922
1563123758.4477797,400,1.6655528545379639
1563123758.7523627,440,1.6516329050064087
1563123759.3758392,500,1.636556625366211
1563123760.5183299,560,1.6261142492294312
1563123760.9763787,600,1.6220824718475342
1563123762.114898,740,1.6044942140579224
1563123762.4383872,780,1.5997058153152466
1563123762.7807438,820,1.593667984008789
1563123762.9361007,840,1.5916337966918945
1563123763.17222,860,1.5902355909347534
1563123763.8583467,940,1.584788203239441
1563123764.3378944,1000,1.580044150352478
1563123764.9326105,1040,1.577906847000122
1563123765.5102086,1080,1.576197862625122
1563123765.758392,1100,1.5756418704986572
1563123766.289547,1140,1.5738214254379272
1563123766.5328875,1160,1.5726410150527954
1563123767.0186157,1200,1.5701462030410767
1563123769.7487028,1420,1.5574039220809937
1563123772.426138,1640,1.5505579710006714
1563123772.701898,1660,1.5496658086776733
1563123772.9457555,1680,1.5485612154006958
1563123773.902755,1760,1.5450538396835327
1563123774.6214185,1820,1.542649269104004
1563123774.8597176,1840,1.5416135787963867
1563123775.8474984,1920,1.5384737253189087
1563123776.563953,1980,1.536456823348999
1563123777.2922072,2040,1.5338071584701538
1563123778.2561326,2120,1.5312224626541138
1563123778.4944518,2140,1.5307084321975708
1563123778.7336261,2160,1.5305935144424438
1563123778.9717247,2180,1.5300811529159546
1563123780.4119525,2300,1.5256283283233643
1563123780.8915913,2340,1.524657130241394
1563123783.3768363,2540,1.5172630548477173
1563123784.1271284,2600,1.5164493322372437
1563123785.0907946,2660,1.5147496461868286
1563123785.3723123,2680,1.5137794017791748
1563123786.0415785,2720,1.512253761291504
1563123786.7665114,2800,1.5097659826278687
1563123786.9975822,2820,1.5091910362243652
1563123787.310885,2860,1.5078445672988892
1563123788.1202202,2960,1.5051714181900024
1563123790.085152,3200,1.4988973140716553
1563123790.2357445,3220,1.4984979629516602
1563123790.385908,3240,1.4980833530426025
1563123791.48689,3340,1.4955693483352661
1563123792.5091796,3420,1.4930918216705322
1563123793.557367,3500,1.4908554553985596
1563123793.8287516,3520,1.4905272722244263
1563123795.2833593,3640,1.487168550491333
1563123796.0275283,3700,1.4854177236557007
1563123796.284845,3720,1.4849196672439575
1563123796.5256293,3740,1.4842891693115234
1563123796.7663183,3760,1.4835243225097656
1563123797.015711,3780,1.4829354286193848
1563123798.2287529,3880,1.4800809621810913
1563123798.4678705,3900,1.4793835878372192
1563123799.1195276,3980,1.477049708366394
1563123799.4341378,4020,1.475719928741455
1563123799.5829382,4040,1.4749395847320557
1563123800.1908822,4120,1.4723448753356934
1563123800.4892764,4160,1.471246361732483
1563123800.9346087,4220,1.4691730737686157
1563123801.6865048,4320,1.4656848907470703
1563123802.2838533,4400,1.462633490562439
1563123802.432654,4420,1.461799144744873
1563123802.7313461,4460,1.4602105617523193
1563123802.8810248,4480,1.4594377279281616
1563123803.0299253,4500,1.45859956741333
1563123803.4776063,4560,1.456199049949646
1563123803.7733953,4600,1.4545197486877441
1563123804.6798174,4720,1.4496299028396606
1563123804.834576,4740,1.4487160444259644
1563123804.9842043,4760,1.4478685855865479
1563123805.1323955,4780,1.446995735168457
1563123805.5794249,4840,1.4442285299301147
1563123805.7287543,4860,1.443371057510376
1563123806.2362356,4920,1.4409265518188477
1563123806.728142,4960,1.4390276670455933
1563123809.8544898,5220,1.42732572555542
1563123810.3347335,5260,1.4251633882522583
1563123810.8592944,5300,1.4231070280075073
1563123813.489133,5500,1.412912368774414
1563123813.7523646,5520,1.4118446111679077
1563123814.281922,5560,1.4097403287887573
1563123814.5283716,5580,1.4088255167007446
1563123815.0099814,5620,1.4068809747695923
1563123815.2503731,5640,1.4057916402816772
1563123816.2125144,5720,1.4016958475112915
1563123816.7252214,5760,1.399545431137085
1563123816.964863,5780,1.3984723091125488
1563123817.924373,5860,1.3939303159713745
1563123818.646389,5920,1.390741229057312
1563123818.8854046,5940,1.3895686864852905
1563123819.1251214,5960,1.3885066509246826
1563123819.367549,5980,1.3873101472854614
1563123819.607123,6000,1.3861836194992065
1563123819.8491762,6020,1.3849968910217285
1563123820.3328445,6060,1.382836103439331
1563123822.4276288,6220,1.3736305236816406
1563123822.9524887,6260,1.3714077472686768
1563123823.2159872,6280,1.3701857328414917
1563123823.4794824,6300,1.3690226078033447
1563123824.0043175,6340,1.3666859865188599
1563123824.773733,6400,1.363132119178772
1563123826.2202265,6520,1.35579252243042
1563123826.8943808,6580,1.3521122932434082
1563123827.1921725,6620,1.3497952222824097
1563123827.3398156,6640,1.3486577272415161
1563123827.7899272,6700,1.345139980316162
1563123827.937914,6720,1.3439046144485474
1563123828.3830643,6780,1.3403565883636475
1563123828.5311255,6800,1.3391387462615967
1563123828.6837077,6820,1.3379381895065308
1563123828.8314288,6840,1.3366776704788208
1563123828.9816973,6860,1.3355462551116943
1563123829.279388,6900,1.3332428932189941
1563123829.426497,6920,1.331942081451416
1563123829.7254438,6960,1.3295315504074097
1563123829.881088,6980,1.3283838033676147
1563123830.180212,7020,1.3259406089782715
1563123831.0943465,7140,1.318517804145813
1563123831.2551064,7160,1.3173456192016602
1563123831.587522,7200,1.3150532245635986
1563123831.7502418,7220,1.3137978315353394
1563123832.0722969,7260,1.3112993240356445
1563123832.3947601,7300,1.3087258338928223
1563123832.7204158,7340,1.3062113523483276
1563123832.8817196,7360,1.3049930334091187
1563123833.0435963,7380,1.3037655353546143
1563123833.2072666,7400,1.3024731874465942
1563123833.5318694,7440,1.3000775575637817
1563123834.198839,7520,1.2953075170516968
1563123834.844067,7600,1.290497899055481
1563123834.991989,7620,1.2892061471939087
1563123835.2895703,7660,1.2868411540985107
1563123835.4370723,7680,1.285565972328186
1563123835.5857606,7700,1.28439199924469
1563123835.736224,7720,1.2831907272338867
1563123835.883835,7740,1.2818174362182617
1563123837.946639,7960,1.2683508396148682
1563123838.6659224,8020,1.2646567821502686
1563123838.9055321,8040,1.2634719610214233
1563123839.1434178,8060,1.262332558631897
1563123839.620439,8100,1.2599155902862549
1563123839.861838,8120,1.2587531805038452
1563123840.1049268,8140,1.2575435638427734
1563123840.8256135,8200,1.253880500793457
1563123841.3240187,8240,1.2513363361358643
1563123842.3715959,8320,1.246466040611267
1563123843.154909,8380,1.2428131103515625
1563123844.7270644,8500,1.2356983423233032
1563123844.987628,8520,1.2345285415649414
