root_mean_discrepancy@1,l2cost,optimal_wasserstein_distance,root_cost_X_TX,wasserstein_distance_TX_Y,iteration,l2dist_to_optimal_map
0.07220612151068383,0.3005135655403137,0.8319516228451675,0.5481911760876069,0.5059071934719386,999,0.4967128908511674
0.07290543706741555,0.30154314637184143,0.8317246060740924,0.5491294440947794,0.4874413631879405,1999,0.48727430154537477
0.06699027219987203,0.3186028301715851,0.8156504695596363,0.5644491386932795,0.4728224347128217,2999,0.48619530578108594
0.06522983660872214,0.32734593749046326,0.8120257930252006,0.5721415362394722,0.44469606403603046,3999,0.4718737589349533
0.05908649010029759,0.3347799777984619,0.838581111378568,0.578601743687713,0.4496733282198948,4999,0.4833874149786469
0.05947486860798725,0.3470837473869324,0.8502000701494377,0.5891381394774339,0.42550661940747614,5999,0.4422076492102592
0.057536857178140936,0.37152817845344543,0.827809265382312,0.6095311136057334,0.3657337794193839,6999,0.38983054878062207
0.056706187105501335,0.3902479410171509,0.8282812289768795,0.6246982799857471,0.34338862036801215,7999,0.3469607467732542
0.05052442667945276,0.43119674921035767,0.8080318739626058,0.6566557311181846,0.29774273891265357,8999,0.3431382131657525
0.05334549255170314,0.45826852321624756,0.8098535393938566,0.6769553332504645,0.2864713153231929,9999,0.304203894971371
0.053835646030543215,0.48153775930404663,0.8493761908480699,0.6939292177910126,0.2888861210734644,10999,0.3648375571686642
0.05012723781817723,0.5039768815040588,0.8275897663091183,0.7099132915392266,0.2655582110662384,11999,0.28856068633142345
0.04637000636150651,0.5286598801612854,0.8437630156203837,0.7270900082942175,0.2487280264281384,12999,0.335414348834349
0.05018139703803067,0.5463590621948242,0.8273886209905187,0.7391610529477485,0.23279723882215989,13999,0.3357364194999805
0.04790725921241566,0.5674008131027222,0.8292896449866533,0.7532601231332521,0.2279095349655266,14999,0.37952492413102074
0.04509991628998296,0.5707658529281616,0.8134038742359363,0.755490471765304,0.21937742450446532,15999,0.27948713053272417
0.04855258684302024,0.5990495085716248,0.8185456731443459,0.7739828864849821,0.21773539153048138,16999,0.3030686168039079
0.0527692697010114,0.6100867390632629,0.8256213758271802,0.7810804946119593,0.20920260957640605,17999,0.31599902283481857
0.05007560990351243,0.615536630153656,0.826389512543343,0.7845614253540993,0.21328808173611757,18999,0.33204675617918855
0.05077330132777415,0.6216185688972473,0.8233904235406064,0.7884279097655329,0.21481201461024302,19999,0.3507011918879379
0.04634478078652062,0.6392033696174622,0.8316344995637973,0.7995019509778961,0.19101692434444317,20999,0.27699732053386733
0.048133934143060754,0.6509247422218323,0.8053852177619146,0.8067990717779937,0.19456047711802216,21999,0.3478988962051739
0.050148336994749694,0.6624016761779785,0.8114730983005656,0.8138806277200474,0.1979252455180841,22999,0.37404143696269715
0.04694591314100099,0.6395689845085144,0.8286965119570716,0.7997305699474757,0.19911173943841487,23999,0.3755795251776483
0.05298504151965931,0.6604788303375244,0.8281439378625302,0.8126984867326409,0.19036927741096385,24999,0.3533815866434957
0.05043192527557405,0.6776431202888489,0.8355441242436611,0.8231908164507479,0.18320926923826272,25999,0.3462207147017734
0.046041177919021105,0.680234432220459,0.8153827292719953,0.8247632582871639,0.17841655306668203,26999,0.3467720933308328
0.05259905114928872,0.6825069189071655,0.84244272985428,0.8261397695954151,0.20130207696312324,27999,0.3475192679854831
0.04974392381839744,0.6939696669578552,0.8403094732132201,0.8330484181353778,0.18224879294295587,28999,0.3325902561187471
0.04825696197712546,0.6843494772911072,0.8229554460059156,0.8272541793736113,0.18865998964590697,29999,0.32165770454961373
0.0492423039041118,0.7093663811683655,0.834895705918546,0.8422389097924445,0.1817377822120593,30999,0.3544947975922814
0.05269393871742103,0.7069122791290283,0.8265691191713882,0.8407807556842797,0.1781174935638509,31999,0.3307432810994125
0.049116496654043156,0.7024053335189819,0.8264577498722746,0.8380962555213941,0.1866037498404577,32999,0.3804630577498947
0.04785088616496533,0.7028906345367432,0.8210440205048566,0.8383857313532616,0.18032931201733216,33999,0.3492888971485849
0.048274996157268955,0.6980366110801697,0.8388308609525348,0.83548585330942,0.17029681999614912,34999,0.336266075391656
0.04985530468965224,0.7129003405570984,0.8160369157230203,0.844334258784457,0.17488710197125576,35999,0.3377763179037816
0.05067769137506494,0.7258672714233398,0.8328961667234029,0.851978445398321,0.17909034658963566,36999,0.3601176117158432
0.046213846824494316,0.7251571416854858,0.831802229465765,0.8515615900717257,0.16922118871181702,37999,0.3723229676165817
0.04738636290118121,0.7208231687545776,0.8075201442555174,0.8490130557032546,0.17233812254096384,38999,0.3365294558296682
0.04918881472896008,0.7107018232345581,0.8199173087810686,0.8430313299246702,0.17492961332498513,39999,0.34364890159072287
0.04648722752065316,0.7374454140663147,0.8244472779625353,0.8587464201184857,0.17013208182747344,40999,0.34345517931950176
0.04954421897230471,0.7098663449287415,0.8132384148834749,0.8425356638912928,0.17267282553579294,41999,0.3273453533904787
0.05082274538882944,0.734950602054596,0.832622718885065,0.8572926000232336,0.1903986253595699,42999,0.36248317054187046
0.047756736082548275,0.7089649438858032,0.8276811582889174,0.8420005605020718,0.16501127938828605,43999,0.3423454097498435
0.04445446488384123,0.7258601784706116,0.8238169036444002,0.8519742827518983,0.16688895209758567,44999,0.4023467109148217
0.04576330634394399,0.7223234176635742,0.8221879381710545,0.8498961216899241,0.16975258498159562,45999,0.38108575156776636
0.047002801917199404,0.7187371850013733,0.825561013159336,0.8477836899831073,0.17283957379186035,46999,0.34836541791542414
0.045782777973136124,0.7385879755020142,0.8302574740048763,0.859411412247949,0.17727087445046738,47999,0.3553749339961745
0.04727263477459045,0.7232674956321716,0.809840225447451,0.8504513481864625,0.17677948364315496,48999,0.3780191687249452
0.048720111587184534,0.7525464296340942,0.8263722315928808,0.8674943398282747,0.1677461538193976,49999,0.3658105107583533
