root_mean_discrepancy@1,l2cost,optimal_wasserstein_distance,root_cost_X_TX,wasserstein_distance_TX_Y,iteration,l2dist_to_optimal_map
0.2536808774318185,0.07334672659635544,0.8323764405540791,0.27082600797625667,0.6302349121331499,99,0.6207891890420246
0.11354720613618469,0.21286891400814056,0.8288288305757635,0.4613771927697993,0.5208012264322995,199,0.514225514914011
0.07752471317820524,0.2991209328174591,0.8221402972028509,0.5469194939088011,0.4856089634321804,299,0.47729872417514707
0.07613238815044518,0.3200545310974121,0.8251188360289563,0.5657336220319702,0.48042828651432806,399,0.4690980555750769
0.07300405892203031,0.3294897973537445,0.8175934638585705,0.5740120184750007,0.4716962901776635,499,0.46770054177128967
0.06668964738994887,0.33891814947128296,0.8444938524302171,0.5821667711844115,0.49192862796111947,599,0.4807249384557298
0.06852008796888931,0.334886372089386,0.8217139216644619,0.5786936772502236,0.48229747753960767,699,0.4827079058266352
0.06864544072723898,0.33360883593559265,0.8164378809585912,0.577588812162764,0.4700315388658823,799,0.4615596541455828
0.0666863201398076,0.3296540379524231,0.839150174310973,0.5741550643793217,0.4877881910716603,899,0.48195931650806756
0.06198447297258955,0.34298157691955566,0.8071010553968991,0.5856462899392052,0.4487271946580493,999,0.43792364413314633
0.06693851111153278,0.33848121762275696,0.8170951870045605,0.5817913866866344,0.4869951024172672,1099,0.47888153524696664
0.06988177561537115,0.3371468186378479,0.8194956329007766,0.5806434522474596,0.4781457344596921,1199,0.4706230934531116
0.06846871827258441,0.3265063464641571,0.8364361987465574,0.5714073384759397,0.49327828671061,1299,0.4824653139745573
0.07081322067425147,0.3380771577358246,0.8214354005419451,0.5814440280335026,0.47453730063752503,1399,0.4700011419031852
0.06744133094476273,0.33202049136161804,0.8422009640122595,0.576212192999782,0.49444915638421044,1499,0.4849518046031102
0.07007151938832482,0.32785269618034363,0.8240055344676307,0.5725842262762253,0.4767567614542672,1599,0.47998513312489377
0.06766440459679035,0.3441126048564911,0.8135836049979627,0.5866111189335667,0.4671121357073731,1699,0.46461194325708094
0.06482509005594012,0.34326979517936707,0.8083840020009949,0.5858923068101911,0.45458313120567706,1799,0.44970649673772556
0.06890773181230243,0.34372657537460327,0.8094977680564684,0.5862819930499343,0.46640582319321194,1899,0.4582823993887086
