Wall time,Step,Value
1563739964.657502,20,18.478239059448242
1563739964.8320224,40,43.97574234008789
1563739965.0054662,60,61.72047805786133
1563739965.1764002,80,77.69869232177734
1563739965.3501694,100,91.52273559570312
1563739965.5230768,120,104.02696228027344
1563739965.6956615,140,115.74280548095703
1563739965.8722134,160,126.1784896850586
1563739966.0451202,180,135.75241088867188
1563739966.2136059,200,144.24603271484375
1563739966.3846827,220,152.09364318847656
1563739966.5563936,240,159.44903564453125
1563739966.7278314,260,166.000732421875
1563739966.900639,280,172.409423828125
1563739967.0689526,300,177.9712677001953
1563739967.2410018,320,183.249755859375
1563739967.409766,340,188.19290161132812
1563739967.58078,360,192.9232940673828
1563739967.7542026,380,197.34140014648438
1563739967.9344006,400,201.4261016845703
1563739968.134002,420,205.23199462890625
1563739968.3044994,440,208.82907104492188
1563739968.4741185,460,212.29489135742188
1563739968.6458957,480,215.5417938232422
1563739968.8168032,500,218.57449340820312
1563739968.9892397,520,221.47088623046875
1563739969.156893,540,224.15708923339844
1563739969.3248527,560,226.7390899658203
1563739969.4968863,580,229.29981994628906
1563739969.6651886,600,231.769775390625
1563739969.8346803,620,234.111083984375
1563739970.005419,640,236.34246826171875
1563739970.1728947,660,238.43255615234375
1563739970.3455598,680,240.3791961669922
1563739970.517049,700,242.3161163330078
1563739970.688464,720,244.07485961914062
1563739970.8570883,740,245.8450164794922
1563739971.0290444,760,247.47950744628906
1563739971.1993408,780,249.10546875
1563739971.3688073,800,250.62994384765625
1563739971.5389655,820,252.14524841308594
1563739971.707984,840,253.65875244140625
1563739971.880524,860,255.1078338623047
1563739972.0517318,880,256.46044921875
1563739972.2181628,900,257.74139404296875
1563739972.3924716,920,258.92559814453125
1563739972.561301,940,260.1991882324219
1563739972.730841,960,261.4322204589844
1563739972.901176,980,262.5450134277344
1563739973.070148,1000,263.6628112792969
1563739973.2436538,1020,264.7091979980469
1563739973.417237,1040,265.7680358886719
1563739973.588936,1060,266.7606506347656
1563739973.7569828,1080,267.7904357910156
1563739973.922461,1100,268.7796630859375
1563739974.092227,1120,269.7103576660156
