Wall time,Step,Value
1563476134.8113804,80,9.90579865174368e-05
1563476135.0525699,120,9.872425289358944e-05
1563476135.5495048,180,9.838741971179843e-05
1563476135.704506,200,9.824403241509572e-05
1563476136.1025379,260,9.855326788965613e-05
1563476136.793495,360,9.875630348687991e-05
1563476137.0747392,400,9.872677765088156e-05
1563476137.4521098,440,9.872997179627419e-05
1563476137.9812946,500,9.884935570880771e-05
1563476138.4498503,560,9.903438331093639e-05
1563476138.7346654,600,9.937692811945453e-05
1563476139.6271865,740,0.00010369955998612568
1563476139.8984573,780,0.00010662192653398961
1563476140.160943,820,0.00011060990073019639
1563476140.3001785,840,0.000112987618194893
1563476140.4523292,860,0.00011572731455089524
1563476140.991522,940,0.00012931421224493533
1563476141.3896403,1000,0.0001425566733814776
1563476141.6261697,1040,0.00015276572958100587
1563476141.8933148,1080,0.0001644317526370287
1563476142.0328698,1100,0.00017069571185857058
1563476142.3925064,1140,0.00018401307170279324
1563476142.6167684,1160,0.00019131995213683695
1563476142.954762,1200,0.00020687874348368496
1563476143.9862447,1420,0.0003161537169944495
1563476145.0289497,1640,0.000499343266710639
1563476145.1160405,1660,0.0005203006439842284
1563476145.20314,1680,0.0005420864326879382
1563476145.5531535,1760,0.0006351619958877563
1563476145.8525853,1820,0.0007109061698429286
1563476145.952207,1840,0.0007372804102487862
1563476146.3301337,1920,0.0008449212182313204
1563476146.5901592,1980,0.0009310082532465458
1563476146.8732753,2040,0.0010198774980381131
1563476147.259087,2120,0.0011421545641496778
1563476147.3492815,2140,0.0011736610904335976
1563476147.43652,2160,0.001204629079438746
1563476147.522622,2180,0.001236105803400278
1563476148.109786,2300,0.001431859447620809
1563476148.3333702,2340,0.00149976322427392
1563476149.3052204,2540,0.0018442487344145775
1563476149.5790658,2600,0.0019481773488223553
1563476149.8899128,2660,0.0020523786079138517
1563476149.985321,2680,0.00208703288808465
1563476150.1686006,2720,0.0021557859145104885
1563476150.5511844,2800,0.002293956931680441
1563476150.6558359,2820,0.002329013543203473
1563476150.8495767,2860,0.0023984427098184824
1563476151.3800063,2960,0.002573214704170823
1563476152.7701292,3200,0.002981645055115223
1563476152.8694835,3220,0.0030149645172059536
1563476153.0080118,3240,0.003048611804842949
1563476153.539423,3340,0.00321503309533
1563476154.0122194,3420,0.003345669014379382
1563476154.491367,3500,0.003473517717793584
1563476154.6090796,3520,0.0035049603320658207
1563476155.2508636,3640,0.003691737074404955
1563476155.5138361,3700,0.0037848730571568012
1563476155.6333222,3720,0.003815713804215193
1563476155.755972,3740,0.003846644191071391
1563476155.8725376,3760,0.003877184819430113
1563476155.9605083,3780,0.003906889818608761
1563476156.4630914,3880,0.004056965932250023
1563476156.5497932,3900,0.004086419474333525
1563476157.0343375,3980,0.004203693941235542
1563476157.2207115,4020,0.004263087175786495
1563476157.3682697,4040,0.004291913006454706
1563476157.8394642,4120,0.004406945779919624
1563476158.015089,4160,0.0044638244435191154
1563476158.3418052,4220,0.0045480914413928986
1563476158.9419184,4320,0.004685554653406143
1563476159.5324094,4400,0.0047951615415513515
1563476159.669968,4420,0.004821998532861471
1563476159.9033473,4460,0.004875297658145428
1563476160.0402472,4480,0.004901831969618797
1563476160.1915762,4500,0.00492849899455905
1563476160.6653962,4560,0.005006412975490093
