Wall time,Step,Value
1563451311.1820157,80,0.07259637117385864
1563451311.3598912,120,0.20560388267040253
1563451311.6313763,180,0.4378582537174225
1563451311.719772,200,0.5126383900642395
1563451311.990363,260,0.7090674042701721
1563451312.4372208,360,0.8929756879806519
1563451312.615442,400,0.9302993416786194
1563451312.793987,440,0.9526733756065369
1563451313.0639246,500,0.9665557146072388
1563451313.3309245,560,0.9640865325927734
1563451313.5158577,600,0.958550751209259
1563451314.2978616,740,0.9281495809555054
1563451314.7247164,780,0.9199783802032471
1563451315.0526788,820,0.9121710062026978
1563451315.1848211,840,0.9095094203948975
1563451315.3519795,860,0.9073317646980286
1563451315.9768634,940,0.8985189199447632
1563451316.6732962,1000,0.8945067524909973
1563451316.9351127,1040,0.8931595087051392
1563451317.1844292,1080,0.8928972482681274
1563451317.3208337,1100,0.8935678005218506
1563451317.5788553,1140,0.8947104811668396
1563451317.7073784,1160,0.8953248262405396
1563451317.9899607,1200,0.8975184559822083
1563451319.4610622,1420,0.9163855910301208
1563451320.9397514,1640,0.9443238377571106
1563451321.0783515,1660,0.94666987657547
1563451321.2253652,1680,0.948971688747406
1563451321.75487,1760,0.9587100744247437
1563451322.1311045,1820,0.9659379720687866
1563451322.2211812,1840,0.9682543873786926
1563451322.7561607,1920,0.9776604175567627
1563451323.1273417,1980,0.9850543141365051
1563451323.4654245,2040,0.9915545582771301
1563451323.9840016,2120,1.0006767511367798
1563451324.0754795,2140,1.0029377937316895
1563451324.1860192,2160,1.0051559209823608
1563451324.3485131,2180,1.0073955059051514
1563451325.137743,2300,1.0196568965911865
1563451325.3443494,2340,1.0237592458724976
1563451326.952021,2540,1.0423078536987305
1563451327.6444876,2600,1.0478805303573608
1563451328.3683283,2660,1.0529316663742065
1563451328.5339668,2680,1.0544666051864624
1563451328.8075593,2720,1.05767822265625
1563451329.4443874,2800,1.063808798789978
1563451329.6493714,2820,1.065290927886963
1563451330.0390828,2860,1.0681802034378052
1563451330.7850964,2960,1.0755451917648315
1563451333.348622,3200,1.0914939641952515
1563451333.5607178,3220,1.0927468538284302
1563451333.762179,3240,1.0940978527069092
1563451334.842817,3340,1.1002840995788574
1563451335.61836,3420,1.1048849821090698
1563451336.2401366,3500,1.109558343887329
1563451336.3805637,3520,1.1106878519058228
1563451337.4203508,3640,1.1168558597564697
1563451337.8473954,3700,1.1198017597198486
1563451337.9954185,3720,1.1207571029663086
1563451338.180434,3740,1.1217437982559204
1563451338.3179898,3760,1.122607707977295
1563451338.4624248,3780,1.1236006021499634
1563451339.2070086,3880,1.1282072067260742
1563451339.3566425,3900,1.1290037631988525
1563451340.1194575,3980,1.1326268911361694
1563451340.4521763,4020,1.1342277526855469
1563451340.6435983,4040,1.1350057125091553
1563451341.6349082,4120,1.1382521390914917
1563451341.9146564,4160,1.1398324966430664
1563451342.470394,4220,1.141953945159912
1563451343.483093,4320,1.14574134349823
1563451344.2914147,4400,1.1486005783081055
1563451344.463825,4420,1.1491971015930176
1563451344.78013,4460,1.1506142616271973
1563451344.937001,4480,1.1514081954956055
1563451345.1286242,4500,1.1520545482635498
1563451345.5685053,4560,1.1540199518203735
1563451345.8160741,4600,1.1552550792694092
1563451346.5805616,4720,1.1588466167449951
1563451346.7544281,4740,1.1594562530517578
1563451346.906811,4760,1.1600964069366455
1563451347.0572429,4780,1.1607120037078857
1563451347.5217872,4840,1.1624119281768799
1563451347.716818,4860,1.1630020141601562
1563451348.2203953,4920,1.1647717952728271
1563451348.5010893,4960,1.1659643650054932
1563451350.2477808,5220,1.1728426218032837
1563451350.483917,5260,1.1737818717956543
1563451350.799073,5300,1.174812912940979
1563451351.7850513,5500,1.1797157526016235
1563451351.9181473,5520,1.1802171468734741
1563451352.1286564,5560,1.1810795068740845
1563451352.2290804,5580,1.1815111637115479
1563451352.4331057,5620,1.182408094406128
1563451352.523736,5640,1.182887315750122
1563451352.8845768,5720,1.1845948696136475
1563451353.0629296,5760,1.18538236618042
1563451353.1991153,5780,1.185826063156128
1563451353.621329,5860,1.187441110610962
1563451353.89265,5920,1.188748836517334
1563451353.9817395,5940,1.1890804767608643
1563451354.070956,5960,1.189600944519043
1563451354.1601398,5980,1.1900064945220947
1563451354.2541423,6000,1.1904046535491943
1563451354.34391,6020,1.1907979249954224
1563451354.5227344,6060,1.191687822341919
1563451355.4805038,6220,1.194695234298706
1563451355.7143145,6260,1.1954069137573242
1563451355.8426542,6280,1.195753812789917
1563451355.9457624,6300,1.19609797000885
1563451356.2109096,6340,1.1967859268188477
1563451356.4998517,6400,1.1978607177734375
1563451357.171018,6520,1.1997628211975098
1563451357.5766058,6580,1.2006350755691528
1563451357.8087554,6620,1.2012850046157837
1563451357.9504156,6640,1.201655626296997
1563451358.368425,6700,1.2026793956756592
1563451358.5028968,6720,1.202986240386963
1563451358.9135418,6780,1.2039542198181152
