root_mean_discrepancy@1,l2cost,optimal_wasserstein_distance,root_cost_X_TX,wasserstein_distance_TX_Y,iteration,l2dist_to_optimal_map
0.16737289421581605,0.14680726826190948,0.8332290268033572,0.3831543661005437,0.560591555698752,599,0.5587646725555334
0.16401259480719235,0.14760510623455048,0.8140679181762024,0.3841940996873201,0.5324482938354341,1199,0.5212322545450939
0.15304265119167737,0.14838366210460663,0.828752985361671,0.38520599956984913,0.5444419934718625,1799,0.5357157531715022
0.17539585037773578,0.15090905129909515,0.8495447968877775,0.38847014209472414,0.5568849354085109,2399,0.5688631892694196
0.1768727640071302,0.15492255985736847,0.832335363932953,0.39360203233388985,0.5230060067903723,2999,0.5195285258061766
0.18836393598416346,0.1662658154964447,0.8236818504317839,0.40775705450236505,0.4919192763907657,3599,0.49635892312192537
0.20864079655646153,0.17660745978355408,0.8490926256783816,0.42024690335986303,0.49312305074905616,4199,0.5107578076563345
0.23085586719462095,0.18152916431427002,0.8415790492607361,0.42606239486050634,0.47225081143889897,4799,0.477612604888619
0.24688920632060932,0.18239133059978485,0.824967529511835,0.4270729804141031,0.4526747074967876,5399,0.4619369587855304
0.27046977302450353,0.1918771117925644,0.8378448161506065,0.43803779721910346,0.46106549413451614,5999,0.504299368315066
0.28761676148457277,0.19187216460704803,0.8197579214798937,0.4380321501979598,0.4505657367431434,6599,0.4763664706190753
0.3097324849088229,0.19578689336776733,0.8371093486500524,0.442478127558603,0.46222345353563965,7199,0.48431373954489126
0.342707114038743,0.19227172434329987,0.8356980595100703,0.43848799794669396,0.4757650203397455,7799,0.4892155363263013
0.34520148395764166,0.1937372386455536,0.8252444137519637,0.4401559253782159,0.4686073713310705,8399,0.5043075617757203
0.3578784715228933,0.20138297975063324,0.8240145707155347,0.448757150083019,0.4656821469078408,8999,0.4706261092526544
0.36573512383309087,0.2099270224571228,0.8220312032820813,0.45817793754951014,0.4644665834680969,9599,0.490991545118783
0.3851703509676288,0.20877496898174286,0.8189649010254826,0.4569189960832695,0.47061337648631135,10199,0.5173910881102373
0.3908769748529282,0.21597282588481903,0.820627266869925,0.46472876593214996,0.4701447097386352,10799,0.4837281698771642
0.3935438774649924,0.2154809534549713,0.8246645355892789,0.4641992605067045,0.47743057147458734,11399,0.47737305733596364
0.40290243747297677,0.2121923714876175,0.8134181010643736,0.46064343204654234,0.4720657363363898,11999,0.4861035426105746
0.4202056103613249,0.21147209405899048,0.8230173947830621,0.4598609507872901,0.48780005645276775,12599,0.5085224600177264
0.42138700164750065,0.21273213624954224,0.8211223073771483,0.46122894125319397,0.4859740944548062,13199,0.4982496174873007
0.4255601326278116,0.21955552697181702,0.8173454728166372,0.4685675265869553,0.48383620495088503,13799,0.49432922259086765
0.4187233254491379,0.22272710502147675,0.8231938038602766,0.47193972604716883,0.48490756578129185,14399,0.48743552496850956
0.4348536392880289,0.2191181480884552,0.82803484544402,0.4681005747576638,0.4940467504474528,14999,0.5005789350699503
0.43326618089963187,0.21629293262958527,0.8192472026198434,0.4650730401018589,0.48883902812011376,15599,0.4924738749902243
0.4464299253034498,0.21486970782279968,0.8305113268541897,0.46354040581463846,0.5033320629200156,16199,0.5159432842742828
0.42408790186208223,0.224341481924057,0.8119341292493041,0.4736470013882248,0.48209784217761215,16799,0.5032804756257795
0.44027962845528,0.20910194516181946,0.8179030528096536,0.4572766615100966,0.49724309777137093,17399,0.5293672124784728
0.4425197835583861,0.21360152959823608,0.8238523442990536,0.4621704551334238,0.5019555854112827,17999,0.5286272684632076
0.44191993935392454,0.21796616911888123,0.8323441766591869,0.4668684708982619,0.5009463000089467,18599,0.5058117695566435
0.44566958315426897,0.2260015904903412,0.8349482482197279,0.4753962457680342,0.497963974017302,19199,0.5161223239264185
0.44065834081597555,0.21710754930973053,0.8198467781669926,0.465948011380809,0.4910814771607841,19799,0.49418741178242637
0.44329305816617487,0.2224956750869751,0.8240736106656653,0.4716944721819147,0.4975021139140992,20399,0.5185791322519512
0.42975102735288984,0.22336643934249878,0.8207980021708325,0.4726165880949364,0.4879282894971087,20999,0.5039699685261408
0.43917449595236274,0.21555069088935852,0.8099956482490933,0.4642743702697345,0.49004740197450153,21599,0.5015181850913152
0.4330366180983537,0.21473124623298645,0.825820834834587,0.46339102951285804,0.49247327081338504,22199,0.4937805726644228
0.43061336988847193,0.22774295508861542,0.8214386975774369,0.47722421888313193,0.48527044793163226,22799,0.4930590957804141
0.43501576085422666,0.2194415032863617,0.824866751578968,0.46844583815673047,0.4916072111635753,23399,0.49077689967303606
0.42044531556667153,0.21619601547718048,0.8127022633610088,0.4649688328019207,0.48564782507023535,23999,0.4871514772808995
