Wall time,Step,Value
1563101577.5066812,80,0.041032515466213226
1563101577.830535,120,0.06435073912143707
1563101577.9913692,140,0.07432969659566879
1563101578.1528103,160,0.08281472325325012
1563101578.3147554,180,0.09029711782932281
1563101578.4759583,200,0.09678509086370468
1563101578.6372082,220,0.10206624865531921
1563101578.8010175,240,0.10692107677459717
1563101578.962208,260,0.1107523962855339
1563101579.7604578,360,0.12482386827468872
1563101579.922148,380,0.12696905434131622
1563101580.092392,400,0.12887652218341827
1563101580.2649157,420,0.1302805244922638
1563101580.426466,440,0.13155217468738556
1563101580.601806,460,0.13272613286972046
1563101580.8010464,480,0.13366647064685822
1563101581.0323262,500,0.13457399606704712
1563101581.2020917,520,0.1353297233581543
1563101581.5962882,560,0.13660086691379547
1563101581.9203532,600,0.13793548941612244
1563101582.6024432,680,0.1402759999036789
1563101582.7915745,700,0.1407325118780136
1563101582.9614937,720,0.1411496102809906
1563101583.1299155,740,0.14142580330371857
1563101583.3072724,760,0.14173677563667297
1563101583.481867,780,0.14201433956623077
1563101583.648383,800,0.14229123294353485
1563101583.8091419,820,0.14249910414218903
1563101583.9704905,840,0.1426527053117752
1563101584.1332304,860,0.14280062913894653
1563101584.4552796,900,0.1432124525308609
1563101584.6181688,920,0.14335380494594574
1563101584.798751,940,0.14337824285030365
1563101584.975234,960,0.14352555572986603
1563101585.1432621,980,0.14366425573825836
1563101585.3068795,1000,0.14389845728874207
1563101585.6304355,1040,0.1441081017255783
1563101585.954573,1080,0.14431864023208618
1563101586.1157472,1100,0.1443842351436615
1563101586.2870882,1120,0.14446334540843964
1563101586.4628713,1140,0.1446036547422409
1563101586.631796,1160,0.14471633732318878
1563101586.8003201,1180,0.1448371708393097
1563101586.9767582,1200,0.14494892954826355
1563101587.145778,1220,0.14505535364151
1563101588.9855397,1420,0.1459278017282486
1563101589.1606987,1440,0.14598307013511658
1563101589.529637,1480,0.14618556201457977
1563101590.2553968,1560,0.14648669958114624
1563101590.6330304,1600,0.1466146856546402
1563101591.0279462,1640,0.14671047031879425
1563101591.2428796,1660,0.14677143096923828
1563101591.436568,1680,0.146842360496521
1563101591.6254418,1700,0.14691460132598877
1563101591.7768426,1720,0.1469743549823761
1563101591.9926057,1760,0.1472151279449463
1563101592.0990934,1780,0.14732979238033295
1563101592.2341862,1800,0.14746925234794617
1563101592.355714,1820,0.14758551120758057
1563101592.478961,1840,0.14766550064086914
1563101592.604484,1860,0.14773085713386536
1563101592.8678277,1900,0.14785076677799225
1563101593.0478384,1920,0.14790579676628113
1563101593.4591188,1980,0.14814725518226624
1563101593.7169151,2020,0.14837640523910522
1563101593.8512173,2040,0.14847029745578766
1563101593.9616635,2060,0.14856697618961334
1563101594.345552,2120,0.14880706369876862
1563101594.4619753,2140,0.14895083010196686
1563101594.5716493,2160,0.14904075860977173
1563101594.8012626,2180,0.14913038909435272
1563101594.9444928,2200,0.14922988414764404
1563101595.53708,2280,0.14964474737644196
1563101595.7190492,2300,0.14975573122501373
1563101596.0910833,2340,0.14998675882816315
1563101596.3083112,2380,0.15015585720539093
1563101596.7500129,2460,0.1504630446434021
1563101596.857942,2480,0.15053148567676544
1563101596.9769933,2500,0.15057480335235596
1563101597.2317352,2540,0.15071524679660797
1563101597.549206,2600,0.1508425921201706
1563101597.759508,2640,0.15098130702972412
1563101597.8659582,2660,0.1510400027036667
1563101597.9710138,2680,0.15110591053962708
1563101598.1883578,2720,0.1513177752494812
1563101598.4008644,2760,0.15150047838687897
1563101598.5080945,2780,0.15158939361572266
1563101598.6144137,2800,0.15168283879756927
1563101598.7205083,2820,0.1517428606748581
1563101598.8269775,2840,0.15179209411144257
1563101598.9324992,2860,0.15184204280376434
1563101599.2559578,2920,0.15209093689918518
1563101599.362102,2940,0.1521890014410019
1563101599.4684572,2960,0.15226173400878906
1563101599.6816225,3000,0.15239207446575165
1563101599.7877398,3020,0.15247635543346405
1563101599.8938072,3040,0.15256306529045105
1563101600.1046815,3080,0.15274298191070557
1563101600.2161345,3100,0.1528223603963852
1563101600.3214478,3120,0.15291135013103485
1563101600.4261248,3140,0.15300989151000977
1563101600.5315833,3160,0.1531219631433487
1563101600.741292,3200,0.15343330800533295
1563101600.8494663,3220,0.15356133878231049
1563101600.9537768,3240,0.15369828045368195
1563101601.3523536,3300,0.15407654643058777
1563101601.5885568,3340,0.15433242917060852
1563101601.6964395,3360,0.15445734560489655
1563101601.8024445,3380,0.154611274600029
1563101601.9092543,3400,0.1547566056251526
1563101602.0174336,3420,0.1548813432455063
1563101602.2282908,3460,0.1551632285118103
1563101602.443757,3500,0.15549048781394958
1563101602.5499115,3520,0.15563222765922546
1563101602.655859,3540,0.15576699376106262
1563101602.7621343,3560,0.15591222047805786
1563101602.9701867,3600,0.15621697902679443
1563101603.0773535,3620,0.15636657178401947
1563101603.183254,3640,0.1565016210079193
1563101603.2887578,3660,0.15663015842437744
1563101603.3947651,3680,0.15677887201309204
1563101603.5004785,3700,0.15693460404872894
1563101603.607146,3720,0.15709257125854492
1563101603.7148576,3740,0.15721896290779114
1563101603.8219063,3760,0.15736247599124908
1563101603.9271147,3780,0.15749472379684448
1563101604.0338492,3800,0.15762050449848175
1563101604.1389697,3820,0.1577574610710144
1563101604.245554,3840,0.15786433219909668
1563101604.3523967,3860,0.15799234807491302
1563101604.4573553,3880,0.1580844223499298
1563101604.5637665,3900,0.15821737051010132
1563101604.7758603,3940,0.1584286093711853
1563101604.9874878,3980,0.15872597694396973
1563101605.096094,4000,0.1588498055934906
1563101605.2020411,4020,0.1590045988559723
1563101605.307174,4040,0.15914572775363922
1563101605.6271071,4100,0.1595436930656433
1563101605.7328362,4120,0.15970681607723236
1563101605.944053,4160,0.15997400879859924
1563101606.154651,4200,0.1602669507265091
1563101606.2613122,4220,0.16042274236679077
1563101606.365379,4240,0.16057263314723969
1563101606.6826484,4300,0.16104772686958313
1563101606.7891514,4320,0.16121938824653625
1563101607.12801,4380,0.16168378293514252
1563101607.2351162,4400,0.1618058681488037
1563101607.3423584,4420,0.1619487702846527
1563101607.449418,4440,0.16207660734653473
1563101607.5566611,4460,0.1622026264667511
1563101607.6626573,4480,0.16233372688293457
1563101607.7913694,4500,0.16245493292808533
1563101608.2490687,4560,0.162863090634346
1563101608.5716527,4600,0.16313403844833374
1563101608.7209573,4620,0.16326990723609924
1563101608.8911848,4640,0.16340240836143494
1563101609.0179915,4660,0.16353674232959747
1563101609.1423593,4680,0.16366085410118103
1563101609.4081013,4720,0.16391204297542572
1563101609.53465,4740,0.1640445739030838
1563101609.6832633,4760,0.16416843235492706
1563101609.8640764,4780,0.16430091857910156
1563101610.0608308,4800,0.1644330471754074
1563101610.402036,4840,0.1646919995546341
1563101610.5684009,4860,0.16481216251850128
1563101610.7495086,4880,0.1649341732263565
1563101611.0943682,4920,0.1651735156774521
1563101611.2699747,4940,0.1652878224849701
1563101611.4356852,4960,0.16541872918605804
1563101611.6085322,4980,0.16553735733032227
1563101612.1142414,5040,0.1659405678510666
1563101612.4787872,5080,0.16626735031604767
1563101613.6684992,5220,0.16719301044940948
1563101613.9985003,5260,0.16741164028644562
1563101614.3390617,5300,0.16762399673461914
1563101615.1695642,5400,0.16821959614753723
1563101615.3329778,5420,0.1683400720357895
1563101615.8180985,5480,0.16866660118103027
1563101615.9871173,5500,0.16878539323806763
1563101616.1570318,5520,0.16889320313930511
1563101616.3173518,5540,0.1689925491809845
1563101616.4839737,5560,0.16910585761070251
1563101616.646601,5580,0.16920506954193115
1563101616.9790812,5620,0.1694342941045761
1563101617.160925,5640,0.16955509781837463
1563101617.660308,5700,0.1698637157678604
1563101617.8221414,5720,0.1699751317501068
1563101618.1628587,5760,0.17021089792251587
1563101618.3311536,5780,0.17031776905059814
1563101618.4943008,5800,0.17042915523052216
1563101618.81617,5840,0.17066557705402374
1563101618.978309,5860,0.1707749217748642
1563101619.137488,5880,0.1708802580833435
1563101619.3003922,5900,0.17100025713443756
1563101619.461662,5920,0.17112572491168976
1563101619.622747,5940,0.17124713957309723
1563101619.7837849,5960,0.17136293649673462
1563101619.943005,5980,0.1714639514684677
1563101620.104434,6000,0.17157982289791107
1563101620.266585,6020,0.17169176042079926
1563101620.5864909,6060,0.17189623415470123
1563101620.9164736,6100,0.17209364473819733
1563101621.0847125,6120,0.17218486964702606
1563101621.7405813,6200,0.17258740961551666
1563101621.9309502,6220,0.17268241941928864
1563101622.1003466,6240,0.17277753353118896
1563101622.2626715,6260,0.1728714257478714
1563101622.4265857,6280,0.17295847833156586
1563101622.6002028,6300,0.17305146157741547
1563101622.9394584,6340,0.17320415377616882
1563101623.10815,6360,0.1732926070690155
1563101623.2713654,6380,0.17338088154792786
1563101623.4393084,6400,0.17346523702144623
1563101623.9452622,6460,0.17375241219997406
1563101624.1347609,6480,0.17384940385818481
1563101624.5000036,6520,0.17406174540519714
1563101624.8552432,6560,0.17423564195632935
1563101625.0144846,6580,0.17432622611522675
1563101625.3510711,6620,0.17452053725719452
1563101625.5284746,6640,0.1746082901954651
1563101626.0885305,6700,0.17488141357898712
1563101626.259317,6720,0.17495983839035034
1563101626.4276066,6740,0.1750481128692627
1563101626.7597406,6780,0.17521816492080688
1563101626.885482,6800,0.17531074583530426
1563101627.0132084,6820,0.17539890110492706
1563101627.1780026,6840,0.17549975216388702
1563101627.328498,6860,0.17557360231876373
1563101627.4663165,6880,0.17566779255867004
1563101627.637018,6900,0.1757732331752777
1563101627.8013809,6920,0.1758752018213272
1563101628.152837,6960,0.17606709897518158
1563101628.3131676,6980,0.17615671455860138
1563101628.6752877,7020,0.1763276755809784
1563101629.261141,7080,0.17662586271762848
1563101629.472179,7100,0.1767157018184662
1563101629.674486,7120,0.17679527401924133
1563101629.879855,7140,0.17688705027103424
1563101630.0619473,7160,0.1769658774137497
1563101630.4385116,7200,0.17715096473693848
1563101630.6387992,7220,0.1772521436214447
1563101631.0249383,7260,0.1774483174085617
1563101631.1837392,7280,0.17754435539245605
1563101631.3719802,7300,0.17764624953269958
1563101631.7628777,7340,0.17781591415405273
1563101631.9290447,7360,0.17790855467319489
1563101632.1553764,7380,0.1779794692993164
1563101632.3020093,7400,0.17806318402290344
1563101632.4729128,7420,0.17815062403678894
1563101632.6565213,7440,0.17822392284870148
1563101632.8439186,7460,0.178303062915802
1563101633.234517,7500,0.17845168709754944
1563101633.3976676,7520,0.17852959036827087
1563101633.5517192,7540,0.1786137968301773
1563101633.670874,7560,0.1787072867155075
1563101633.891975,7600,0.17890030145645142
1563101633.999517,7620,0.1789822280406952
1563101634.2176073,7660,0.17914442718029022
1563101634.3263428,7680,0.17922258377075195
1563101634.4354668,7700,0.1792944371700287
1563101634.5756402,7720,0.17937250435352325
1563101634.6815836,7740,0.1794455498456955
1563101634.7974732,7760,0.17952540516853333
1563101635.3030486,7840,0.1797989159822464
1563101635.4400504,7860,0.1798684448003769
1563101635.7912607,7900,0.18001222610473633
1563101635.9181132,7920,0.18010030686855316
1563101636.2319808,7960,0.1802675426006317
1563101636.3821976,7980,0.18034227192401886
1563101636.5158782,8000,0.18042008578777313
1563101636.6930199,8020,0.18050357699394226
1563101636.8245466,8040,0.18057361245155334
1563101636.9928977,8060,0.18066668510437012
1563101637.1175177,8080,0.1807384490966797
1563101637.290897,8100,0.18082891404628754
1563101637.4570587,8120,0.18091249465942383
1563101637.7188575,8140,0.18099920451641083
1563101638.1561334,8200,0.18126308917999268
1563101638.3797593,8240,0.18142440915107727
1563101638.6103234,8280,0.18155437707901
1563101638.8239489,8320,0.18168199062347412
1563101638.9367483,8340,0.1817535161972046
1563101639.1071246,8360,0.18183539807796478
1563101639.2947707,8380,0.18191073834896088
1563101639.8020837,8420,0.18208082020282745
1563101640.3729572,8460,0.1822407990694046
1563101640.6179378,8500,0.18239209055900574
1563101640.7291067,8520,0.1824696958065033
1563101640.8410203,8540,0.1825377494096756
1563101641.0206044,8560,0.1825987994670868
1563101641.1342957,8580,0.1826658546924591
1563101641.244894,8600,0.18274466693401337
1563101641.4743729,8640,0.1828954964876175
1563101641.609406,8660,0.18298529088497162
1563101641.7339096,8680,0.18307940661907196
1563101641.8425293,8700,0.18316541612148285
1563101641.9726212,8720,0.18324115872383118
1563101642.125421,8740,0.18332186341285706
1563101642.4666808,8780,0.18349719047546387
1563101642.6137064,8800,0.1835777312517166
1563101642.7828474,8820,0.1836581975221634
1563101643.3056324,8880,0.183894082903862
1563101643.4448159,8900,0.18399131298065186
1563101643.6710985,8940,0.18414156138896942
1563101643.8150668,8960,0.1842174381017685
1563101644.108217,9000,0.18437032401561737
1563101644.5309997,9060,0.1845836341381073
1563101644.8862793,9100,0.1847297102212906
1563101645.0990117,9120,0.1848004013299942
1563101645.3638742,9140,0.18486936390399933
1563101645.5279915,9160,0.1849410980939865
1563101646.0295758,9220,0.18516205251216888
1563101646.5411909,9280,0.1854085475206375
1563101646.8812568,9320,0.1855783611536026
1563101647.0574064,9340,0.18567240238189697
1563101647.222152,9360,0.18575827777385712
1563101647.5775454,9400,0.1858924925327301
1563101647.9148557,9440,0.18604765832424164
1563101648.087791,9460,0.18611320853233337
1563101648.2930806,9480,0.18618153035640717
1563101648.8425403,9540,0.18639853596687317
1563101649.0757773,9560,0.1864764541387558
1563101649.3075404,9580,0.1865481436252594
1563101649.4851396,9600,0.18662947416305542
1563101649.8145263,9640,0.18678469955921173
1563101650.015842,9660,0.18684691190719604
1563101650.1872113,9680,0.18691390752792358
1563101650.5800302,9720,0.18706601858139038
1563101650.7578685,9740,0.18714499473571777
1563101650.8750973,9760,0.1872139424085617
1563101650.9907467,9780,0.18728065490722656
1563101651.2192323,9820,0.18744029104709625
1563101651.4537513,9860,0.1876235157251358
1563101651.5684073,9880,0.1877090036869049
1563101652.2373867,9940,0.18794386088848114
1563101652.7216501,9980,0.18809190392494202
1563101652.95915,10000,0.18816958367824554
1563101653.170069,10020,0.1882380098104477
1563101653.7763705,10080,0.18844930827617645
1563101653.9555814,10100,0.18851971626281738
1563101654.1351352,10120,0.18859189748764038
1563101654.3235548,10140,0.18866701424121857
1563101654.5081465,10160,0.18873189389705658
1563101654.7343423,10180,0.18880541622638702
1563101654.9308763,10200,0.18888194859027863
1563101655.1649404,10220,0.18895062804222107
1563101655.394989,10240,0.1890176683664322
1563101655.624578,10260,0.18910744786262512
1563101655.768426,10280,0.18918447196483612
1563101655.944022,10300,0.1892528235912323
1563101656.3541815,10360,0.18945342302322388
1563101656.5353587,10380,0.1895260363817215
1563101656.7127175,10400,0.18959061801433563
1563101656.8775613,10420,0.18964940309524536
1563101657.0443954,10440,0.18969380855560303
1563101657.2125497,10460,0.18976542353630066
1563101657.3777418,10480,0.18982216715812683
1563101657.5775216,10500,0.1899011880159378
1563101657.7644875,10520,0.1899597942829132
1563101658.2559085,10580,0.19016578793525696
1563101658.4739904,10620,0.1903133988380432
1563101658.5819733,10640,0.190386101603508
1563101658.94893,10700,0.1906065195798874
1563101659.200295,10740,0.19074265658855438
1563101659.3264837,10760,0.1908053606748581
1563101659.709461,10800,0.19095388054847717
1563101659.9707267,10840,0.1911238729953766
1563101660.2295847,10880,0.19126850366592407
1563101660.6474237,10940,0.19150790572166443
1563101660.8201463,10960,0.1915777623653412
1563101660.944924,10980,0.1916584074497223
1563101661.0729039,11000,0.1917264312505722
1563101661.2007537,11020,0.19179676473140717
1563101661.3262103,11040,0.19186405837535858
1563101661.4473634,11060,0.19193731248378754
1563101661.5707834,11080,0.1920139640569687
1563101661.6954398,11100,0.19207622110843658
1563101661.814838,11120,0.19215169548988342
1563101661.936689,11140,0.19221648573875427
1563101662.057158,11160,0.1922866255044937
1563101662.181182,11180,0.1923510730266571
1563101662.3073733,11200,0.19242581725120544
1563101662.431627,11220,0.19248895347118378
1563101662.6722157,11260,0.19263504445552826
1563101662.834596,11280,0.19270135462284088
1563101663.0178263,11300,0.192766010761261
1563101663.3789186,11340,0.19288338720798492
1563101663.5550892,11360,0.19294516742229462
1563101663.7495468,11380,0.19302092492580414
1563101664.5094037,11440,0.19323746860027313
1563101664.7203665,11460,0.1933055818080902
1563101664.94227,11480,0.19337421655654907
1563101665.561517,11540,0.19353936612606049
1563101665.7515175,11560,0.19360265135765076
1563101666.139098,11600,0.19372227787971497
1563101666.3157978,11620,0.1937928944826126
1563101666.491508,11640,0.19384901225566864
1563101667.1551862,11720,0.19407977163791656
1563101667.2644825,11740,0.1941385567188263
1563101667.4812977,11780,0.19425062835216522
1563101667.5935729,11800,0.1943001002073288
1563101667.8301766,11840,0.19441573321819305
1563101667.9442456,11860,0.1944708675146103
1563101668.1838484,11900,0.19458463788032532
1563101668.5426111,11960,0.19476521015167236
1563101668.6655567,11980,0.19482436776161194
1563101668.8215773,12000,0.19488103687763214
1563101669.0928817,12040,0.19500578939914703
1563101669.2101645,12060,0.19505351781845093
1563101669.450406,12100,0.1951572746038437
1563101669.5645165,12120,0.19521552324295044
1563101669.6767178,12140,0.19527235627174377
1563101669.7899435,12160,0.19532570242881775
1563101669.9002233,12180,0.19538283348083496
1563101670.0145721,12200,0.19543491303920746
1563101670.2502701,12240,0.1955471932888031
1563101670.477147,12260,0.1955985128879547
1563101670.879689,12300,0.19572512805461884
1563101671.1167805,12320,0.19577229022979736
1563101671.3576467,12340,0.19584348797798157
1563101671.5094066,12360,0.19590406119823456
1563101672.1474564,12440,0.19612190127372742
1563101672.3240895,12460,0.19618098437786102
1563101672.5361445,12480,0.196241095662117
1563101673.261128,12560,0.19647075235843658
1563101673.43996,12580,0.19652853906154633
1563101673.6213107,12600,0.1965843141078949
1563101673.800782,12620,0.19663774967193604
1563101674.0021503,12640,0.1966859996318817
1563101674.5292013,12700,0.19684667885303497
1563101674.6451573,12720,0.19690142571926117
1563101674.8790789,12760,0.19700175523757935
1563101675.1129396,12800,0.19712117314338684
1563101675.5013785,12840,0.1972435712814331
1563101675.8029482,12880,0.1973632276058197
1563101675.9170234,12900,0.19742675125598907
1563101676.150513,12940,0.19753478467464447
1563101676.3076422,12960,0.19758988916873932
1563101676.4809837,12980,0.19765397906303406
1563101676.6111877,13000,0.19769759476184845
1563101676.7265227,13020,0.19774149358272552
1563101676.8419356,13040,0.19779758155345917
1563101677.2819304,13100,0.19795913994312286
1563101677.3890686,13120,0.19800883531570435
1563101677.4964852,13140,0.19807212054729462
1563101677.604678,13160,0.1981230080127716
1563101677.8178394,13200,0.198246031999588
1563101677.9249609,13220,0.1983102262020111
1563101678.140316,13260,0.19842401146888733
1563101678.2477095,13280,0.19847089052200317
1563101678.353956,13300,0.1985190063714981
1563101678.5668755,13340,0.19863702356815338
1563101678.673753,13360,0.19868792593479156
1563101678.7786808,13380,0.1987445205450058
1563101678.8862128,13400,0.19878917932510376
1563101679.0394986,13420,0.19885291159152985
1563101679.2123787,13440,0.19891583919525146
1563101679.3531609,13460,0.19897568225860596
1563101679.7842844,13540,0.19918717443943024
1563101679.9966278,13580,0.19929279386997223
1563101680.1049137,13600,0.19934910535812378
1563101680.480654,13660,0.1995168924331665
1563101680.8101583,13700,0.19962190091609955
1563101680.9179323,13720,0.19966787099838257
1563101681.0250227,13740,0.19970713555812836
1563101681.134821,13760,0.19975030422210693
1563101681.3503716,13800,0.19984126091003418
1563101681.457758,13820,0.19988170266151428
1563101681.5656223,13840,0.19993014633655548
1563101681.884127,13900,0.20007537305355072
1563101681.991634,13920,0.20013488829135895
1563101682.100179,13940,0.20017549395561218
1563101682.2068086,13960,0.20021966099739075
1563101682.3133824,13980,0.20027005672454834
1563101682.5365174,14020,0.20037803053855896
1563101682.9700427,14100,0.20058540999889374
1563101683.1306643,14120,0.2006334513425827
1563101683.5277426,14160,0.20072539150714874
1563101683.6899302,14180,0.20077262818813324
1563101683.8570356,14200,0.20082788169384003
1563101684.0539567,14220,0.20088167488574982
1563101684.5562346,14280,0.2010481357574463
1563101684.7170734,14300,0.2010948359966278
1563101685.1997569,14360,0.20125393569469452
1563101685.5234773,14400,0.20135654509067535
1563101685.849907,14440,0.2014511674642563
1563101686.0122614,14460,0.20150388777256012
