root_mean_discrepancy@1,l2cost,optimal_wasserstein_distance,root_cost_X_TX,wasserstein_distance_TX_Y,iteration,l2dist_to_optimal_map
0.07526878384120034,0.7876642942428589,0.8117751653004049,0.8875045319562368,0.5162750663676391,599,0.5241412013506049
0.06790685740575346,0.8028236031532288,0.8252783108765531,0.8960042428209973,0.5095507542730626,1199,0.5076262678844667
0.06780411482203332,0.8009470701217651,0.823115137673098,0.8949564626962393,0.5197849131371389,1799,0.5243870971029604
0.06868972316911111,0.8111063241958618,0.8276124774043963,0.9006144148279339,0.5214902971526802,2399,0.5266720347372885
0.06849803825535646,0.8086937069892883,0.840188722231964,0.8992739888317066,0.5278742462520245,2999,0.532031496652748
0.061419834977185325,0.8113743662834167,0.8241445927642985,0.9007632132161131,0.5277620293214419,3599,0.5497012850867851
0.06083670014086722,0.7905418872833252,0.8091061369902054,0.889124224888359,0.4992188338481337,4199,0.5106109326357823
0.062066821524708334,0.7491771578788757,0.8245888643420116,0.8655502052907594,0.4941312227292001,4799,0.4984156182363803
0.06463244087557825,0.7098113894462585,0.8250387615093037,0.8425030501109527,0.47764632837172344,5399,0.4859444368444699
0.06002646261275861,0.7123960256576538,0.8267950449086728,0.8440355594746313,0.44943579021326935,5999,0.4626050085320731
0.060878059392331436,0.7153127789497375,0.8166268732065477,0.8457616561122511,0.4448814563267214,6599,0.4691190474793469
0.055444432606648504,0.5909662842750549,0.8290166058177549,0.7687433149465789,0.35502397765216337,7199,0.3795959777890021
0.05821629981566146,0.5526052117347717,0.8371031283972883,0.7433742070685341,0.3052695582806875,7799,0.33927611236600025
0.06715763864506025,0.5607216358184814,0.811432769013236,0.7488134853342864,0.2744534598484166,8399,0.3354165094026434
0.08906388783628416,0.5771322250366211,0.8192062368102511,0.7596921909804135,0.24963567061538894,8999,0.3079836628378719
0.08613150005248918,0.623993456363678,0.8169182614858221,0.7899325644405844,0.24390936435274907,9599,0.3361527991918334
0.09673579832233593,0.623792290687561,0.8171782465292787,0.7898052232592293,0.25736710199818474,10199,0.34469285312645137
0.09806717723215917,0.6595076322555542,0.8252664292030323,0.8121007525273907,0.25520305147225125,10799,0.33971432966580095
0.09790864752674873,0.6529413461685181,0.8317845225790178,0.8080478613105279,0.2561845056804866,11399,0.36942157722216473
0.10939885202956003,0.6543779373168945,0.8215358277136127,0.8089362999129749,0.2514283289634043,11999,0.35082111541284705
0.1072583123747754,0.6485891342163086,0.8504791263029223,0.8053503176980242,0.25638149734591736,12599,0.35238020092290356
0.11075846167309096,0.67342209815979,0.832272745094262,0.8206229939258283,0.24031804758376477,13199,0.3735320095634154
0.10343878521221653,0.6711350083351135,0.8299824767763941,0.8192283004969454,0.2304649717937556,13799,0.3367764109530384
0.09733516838216275,0.6892173886299133,0.8130338562710442,0.8301911759528123,0.2324128398057619,14399,0.34254195671233545
0.09595748613972985,0.6892748475074768,0.8203642923471143,0.8302257810424083,0.2335356068189162,14999,0.36410008282362627
0.10550888057452003,0.6652545928955078,0.8192971279531165,0.8156314074969819,0.24015682910399597,15599,0.368937126587993
0.10603719307079232,0.6529651284217834,0.828555530284884,0.8080625770457283,0.23760632041180366,16199,0.3666861400802025
0.10395170522569157,0.6776661276817322,0.8204084616928367,0.8232047908520286,0.23909051496530484,16799,0.3830360287799013
0.09908440573336297,0.6719481348991394,0.8166027361627687,0.8197244261940346,0.2241850229985936,17399,0.34499871443077257
