Wall time,Step,Value
1563115815.5208216,80,0.09228301793336868
1563115815.7224207,120,0.16362151503562927
1563115815.820194,140,0.19410346448421478
1563115815.9168863,160,0.2216537445783615
1563115816.0188997,180,0.24654017388820648
1563115816.1255984,200,0.2669703960418701
1563115816.2250855,220,0.284003347158432
1563115816.324411,240,0.2991514503955841
1563115816.4269853,260,0.3118916451931
1563115816.9194124,360,0.36219650506973267
1563115817.0171392,380,0.3696432411670685
1563115817.1153455,400,0.37593021988868713
1563115817.2125726,420,0.38125163316726685
1563115817.3094985,440,0.3864479660987854
1563115817.4070754,460,0.3909672498703003
1563115817.505493,480,0.39484357833862305
1563115817.6037493,500,0.39828750491142273
1563115817.7008014,520,0.401897668838501
1563115817.8954651,560,0.408435195684433
1563115818.0979085,600,0.4129618704319
1563115818.4882627,680,0.4223968982696533
1563115818.585609,700,0.42440739274024963
1563115818.6828873,720,0.42621731758117676
1563115818.7841766,740,0.4279356896877289
1563115818.9028053,760,0.42969784140586853
1563115819.0526786,780,0.4309347867965698
1563115819.161881,800,0.4323171377182007
1563115819.2499065,820,0.43388181924819946
1563115819.3360403,840,0.4351806938648224
1563115819.4283755,860,0.43600818514823914
1563115819.8265243,900,0.4378312826156616
1563115819.9289117,920,0.4387076199054718
1563115820.0745049,940,0.43959394097328186
1563115820.1942961,960,0.4403141736984253
1563115820.3098235,980,0.44082310795783997
1563115820.4246266,1000,0.44147801399230957
1563115820.639164,1040,0.4426441192626953
1563115820.8705053,1080,0.4435935616493225
1563115820.9798858,1100,0.4438621699810028
1563115821.1042295,1120,0.4441572427749634
1563115821.2221806,1140,0.44436004757881165
1563115821.3353307,1160,0.4445555806159973
1563115821.4256687,1180,0.44508373737335205
1563115821.5136237,1200,0.4456733763217926
1563115821.6034768,1220,0.4463314414024353
1563115822.671045,1420,0.45103970170021057
1563115822.7426658,1440,0.45117783546447754
1563115822.9699728,1480,0.45148301124572754
1563115823.3489826,1560,0.4522715210914612
1563115823.551142,1600,0.4528266191482544
1563115823.8069153,1640,0.4533061981201172
1563115823.9213014,1660,0.45353296399116516
1563115824.036957,1680,0.45374754071235657
1563115824.1960905,1700,0.45404312014579773
1563115824.3087292,1720,0.4542957544326782
1563115824.4845798,1760,0.45487138628959656
1563115824.5535247,1780,0.4552835524082184
1563115824.6208873,1800,0.45561683177948
1563115824.6901636,1820,0.455873042345047
1563115824.7570992,1840,0.4561153054237366
1563115824.8263288,1860,0.45645320415496826
1563115824.9602077,1900,0.4565907120704651
1563115825.0285602,1920,0.45661720633506775
1563115825.2331786,1980,0.45694804191589355
1563115825.367387,2020,0.45727500319480896
1563115825.435358,2040,0.45749902725219727
1563115825.501085,2060,0.4575589895248413
1563115825.7055871,2120,0.45784658193588257
1563115825.7732856,2140,0.4579954445362091
1563115825.8403587,2160,0.4581746459007263
1563115825.907667,2180,0.45837730169296265
1563115825.9748979,2200,0.45853158831596375
1563115826.2650592,2280,0.4589289426803589
1563115826.378692,2300,0.4590625762939453
1563115826.5259144,2340,0.45943114161491394
1563115826.674989,2380,0.4595531225204468
1563115827.0682867,2460,0.4598536491394043
1563115827.166284,2480,0.4598881006240845
1563115827.2334318,2500,0.4600302577018738
1563115827.3690338,2540,0.4603256285190582
1563115827.6373725,2600,0.46069151163101196
1563115827.7740595,2640,0.4609822630882263
1563115827.8431544,2660,0.46115756034851074
1563115827.9109182,2680,0.4612950384616852
1563115828.0590894,2720,0.4616529941558838
1563115828.2325299,2760,0.4618649482727051
1563115828.332124,2780,0.46212038397789
1563115828.4111598,2800,0.46228617429733276
1563115828.4786615,2820,0.46241268515586853
1563115828.5447545,2840,0.46245455741882324
1563115828.6113305,2860,0.4625426232814789
1563115828.8170547,2920,0.4629672169685364
1563115828.8852856,2940,0.4630938768386841
1563115828.952497,2960,0.4631942808628082
1563115829.0865815,3000,0.46333548426628113
1563115829.1541572,3020,0.46336889266967773
1563115829.226137,3040,0.4634320139884949
1563115829.3611565,3080,0.4634987413883209
1563115829.428775,3100,0.46352893114089966
1563115829.4953873,3120,0.46357789635658264
1563115829.562728,3140,0.4636567533016205
1563115829.629834,3160,0.46377667784690857
1563115829.8152497,3200,0.4640251398086548
1563115829.9150171,3220,0.4641929268836975
1563115829.9856207,3240,0.46429264545440674
1563115830.1945913,3300,0.46463149785995483
1563115830.3316839,3340,0.4650154113769531
1563115830.3991115,3360,0.4652068018913269
1563115830.4926758,3380,0.4654451310634613
1563115830.5865273,3400,0.46564558148384094
1563115830.6899803,3420,0.4657895863056183
1563115830.877777,3460,0.46606892347335815
