Wall time,Step,Value
1563705679.668816,80,0.9884386658668518
1563705679.860203,120,0.9209800958633423
1563705679.9543138,140,0.8912637829780579
1563705680.0488544,160,0.8666008710861206
1563705680.1472952,180,0.8484001755714417
1563705680.243962,200,0.8324540257453918
1563705680.340717,220,0.814967930316925
1563705680.437247,240,0.7955796718597412
1563705680.5330532,260,0.7799398303031921
1563705681.0154383,360,0.7067098617553711
1563705681.2057593,400,0.6790916919708252
1563705681.3018174,420,0.666879415512085
1563705681.3976142,440,0.6554343104362488
1563705681.5900753,480,0.633979320526123
1563705681.6834822,500,0.623979926109314
1563705681.7779963,520,0.6144805550575256
1563705681.967441,560,0.5968562960624695
1563705682.1609328,600,0.5804473161697388
1563705682.549648,680,0.5502699613571167
1563705682.6472821,700,0.5429103970527649
1563705682.7462115,720,0.5356327891349792
1563705682.8544233,740,0.5285354256629944
1563705682.9600873,760,0.5217141509056091
1563705683.0575964,780,0.5152285695075989
1563705683.1534557,800,0.5089550018310547
1563705683.256999,820,0.5028212070465088
1563705683.3587036,840,0.49682870507240295
1563705683.4585257,860,0.49099063873291016
1563705683.7321951,900,0.4797895550727844
1563705683.8423572,920,0.4744025468826294
1563705683.9669,940,0.46915924549102783
1563705684.1722162,980,0.45904138684272766
1563705684.277523,1000,0.4542161226272583
1563705684.5512304,1040,0.469797819852829
1563705684.765597,1080,0.47355329990386963
1563705684.878991,1100,0.4732522964477539
1563705685.1806567,1140,0.47080227732658386
1563705685.2751522,1160,0.46890994906425476
1563705685.3771665,1180,0.46686720848083496
1563705685.4586885,1200,0.46471425890922546
1563705686.3857822,1420,0.43550145626068115
1563705686.4647622,1440,0.4326813817024231
1563705686.6538486,1480,0.4270881414413452
1563705687.014891,1560,0.41612014174461365
1563705687.1735058,1600,0.41078150272369385
1563705687.3313847,1640,0.40555649995803833
1563705687.4089587,1660,0.4029914140701294
1563705687.4864204,1680,0.40045657753944397
1563705687.564862,1700,0.39795243740081787
1563705687.643593,1720,0.39548033475875854
1563705687.8001394,1760,0.39064526557922363
1563705687.8787072,1780,0.38829442858695984
1563705687.9575741,1800,0.3860090672969818
1563705688.0366297,1820,0.3837856352329254
1563705688.1158357,1840,0.38159850239753723
1563705688.1978047,1860,0.37940406799316406
1563705688.3953362,1900,0.3749881982803345
1563705688.4832911,1920,0.3727920353412628
1563705688.73479,1980,0.366337388753891
1563705688.9713464,2020,0.36773207783699036
1563705689.0657492,2040,0.3685429096221924
1563705689.1584923,2060,0.3684607148170471
1563705689.4753003,2120,0.36618340015411377
1563705689.584681,2140,0.36505046486854553
1563705689.6778336,2160,0.3638095259666443
