Wall time,Step,Value
1563452941.5162346,80,16.5111026763916
1563452941.7880034,120,17.322969436645508
1563452942.2278643,180,17.792905807495117
1563452942.342443,200,18.05891990661621
1563452942.6919296,260,18.419889450073242
1563452943.3498378,360,18.941505432128906
1563452943.5886793,400,18.96583366394043
1563452943.8735268,440,18.960914611816406
1563452944.2482297,500,18.989208221435547
1563452944.667716,560,18.92300033569336
1563452944.9244053,600,18.889915466308594
1563452945.8927717,740,18.585840225219727
1563452946.1453588,780,18.50293731689453
1563452946.4496055,820,18.435888290405273
1563452946.582638,840,18.40353775024414
1563452946.7285304,860,18.353410720825195
1563452947.253554,940,18.142141342163086
1563452947.66148,1000,17.97555160522461
1563452947.8696966,1040,17.88381004333496
1563452948.1566856,1080,17.778717041015625
1563452948.2931874,1100,17.722835540771484
1563452948.5477738,1140,17.605825424194336
1563452948.6945038,1160,17.54263687133789
1563452949.0040298,1200,17.433488845825195
1563452950.5434537,1420,16.801151275634766
1563452952.1481848,1640,16.21282386779785
1563452952.2833993,1660,16.161163330078125
1563452952.4410608,1680,16.101871490478516
1563452953.0321112,1760,15.895049095153809
1563452953.46779,1820,15.740739822387695
1563452953.608906,1840,15.687074661254883
1563452954.2123837,1920,15.48146915435791
1563452954.6850445,1980,15.34410572052002
1563452955.1055555,2040,15.194685935974121
1563452955.7383664,2120,14.999149322509766
1563452955.887008,2140,14.957052230834961
1563452956.0274162,2160,14.915722846984863
1563452956.184725,2180,14.871243476867676
1563452957.1238143,2300,14.59225845336914
1563452957.4618273,2340,14.499094009399414
1563452958.917728,2540,14.106398582458496
1563452959.358835,2600,13.995223045349121
1563452959.8027277,2660,13.87338924407959
1563452959.915875,2680,13.836834907531738
1563452960.2125099,2720,13.765095710754395
1563452960.7104173,2800,13.621196746826172
1563452960.8384364,2820,13.576654434204102
1563452961.07507,2860,13.506023406982422
1563452961.687986,2960,13.32996654510498
1563452963.018458,3200,12.924088478088379
1563452963.1073399,3220,12.891403198242188
1563452963.2114813,3240,12.85937213897705
1563452963.6704528,3340,12.707873344421387
1563452964.1096616,3420,12.584150314331055
1563452964.5988545,3500,12.473401069641113
1563452964.826213,3520,12.444683074951172
1563452965.8287365,3640,12.279256820678711
1563452966.4662275,3700,12.200301170349121
1563452966.7779415,3720,12.176044464111328
1563452967.0533776,3740,12.148870468139648
1563452967.186567,3760,12.120966911315918
1563452967.346901,3780,12.0945405960083
1563452968.569047,3880,11.96691608428955
1563452968.7250154,3900,11.940067291259766
1563452969.6995492,3980,11.843925476074219
1563452970.1430714,4020,11.796058654785156
1563452970.302276,4040,11.773719787597656
1563452971.1886845,4120,11.682707786560059
1563452971.7225323,4160,11.635798454284668
1563452972.537442,4220,11.561263084411621
1563452973.8559444,4320,11.443078994750977
1563452974.6563947,4400,11.351984024047852
1563452974.841399,4420,11.329163551330566
1563452975.3148808,4460,11.290022850036621
1563452975.5133202,4480,11.2699556350708
1563452975.7378109,4500,11.249113082885742
1563452976.2864304,4560,11.18389892578125
1563452976.5992064,4600,11.143878936767578
1563452977.724416,4720,11.012947082519531
1563452977.9147563,4740,10.990681648254395
1563452978.1576998,4760,10.969381332397461
1563452978.3831286,4780,10.947132110595703
1563452978.8774598,4840,10.888351440429688
1563452979.0559742,4860,10.867578506469727
1563452979.629183,4920,10.808112144470215
1563452980.0204005,4960,10.76760196685791
1563452982.7545128,5220,10.521967887878418
1563452983.0531652,5260,10.48607063293457
1563452983.4043243,5300,10.451111793518066
1563452984.8363972,5500,10.278156280517578
1563452984.9702213,5520,10.258881568908691
1563452985.2471502,5560,10.227713584899902
1563452985.3788009,5580,10.210867881774902
1563452985.6449704,5620,10.177334785461426
1563452985.7748563,5640,10.161155700683594
1563452986.3426757,5720,10.100377082824707
1563452986.6186118,5760,10.067834854125977
1563452986.7504563,5780,10.053205490112305
1563452987.323913,5860,9.984634399414062
1563452987.8847225,5920,9.936256408691406
1563452988.0464058,5940,9.920939445495605
1563452988.1926441,5960,9.904948234558105
1563452988.4092162,5980,9.890947341918945
1563452988.5828233,6000,9.875541687011719
1563452988.7167382,6020,9.861410140991211
1563452988.9619522,6060,9.833096504211426
1563452990.1064339,6220,9.720407485961914
1563452990.4667084,6260,9.693000793457031
1563452990.7138045,6280,9.677989959716797
1563452990.8870163,6300,9.664307594299316
1563452991.1676,6340,9.637617111206055
1563452991.613335,6400,9.594654083251953
1563452992.5289564,6520,9.51215648651123
1563452992.9199605,6580,9.470850944519043
1563452993.273483,6620,9.441665649414062
1563452993.4090323,6640,9.429824829101562
1563452993.8802245,6700,9.392316818237305
1563452994.0267112,6720,9.380318641662598
1563452994.5200138,6780,9.34381103515625
1563452994.6879818,6800,9.331694602966309
1563452994.857284,6820,9.317607879638672
1563452995.031854,6840,9.305212020874023
1563452995.214733,6860,9.293564796447754
1563452995.574261,6900,9.269392013549805
1563452995.7817516,6920,9.257990837097168
1563452996.2198894,6960,9.235023498535156
1563452996.416797,6980,9.223116874694824
1563452996.79477,7020,9.200235366821289
1563452997.8750205,7140,9.133403778076172
1563452998.0670626,7160,9.121416091918945
1563452998.46633,7200,9.096900939941406
1563452998.689111,7220,9.08688735961914
1563452999.0892293,7260,9.063870429992676
1563452999.473235,7300,9.040843963623047
1563452999.8286355,7340,9.019072532653809
1563452999.9884076,7360,9.007293701171875
1563453000.2549367,7380,8.997698783874512
1563453000.431985,7400,8.98670482635498
1563453000.7031283,7440,8.966033935546875
1563453001.3120735,7520,8.923961639404297
1563453001.9020183,7600,8.882823944091797
1563453002.0542574,7620,8.872208595275879
1563453002.3808863,7660,8.851253509521484
1563453002.5312858,7680,8.840590476989746
1563453002.7085104,7700,8.830209732055664
1563453002.8797224,7720,8.818678855895996
1563453003.0328968,7740,8.808509826660156
1563453004.9292364,7960,8.689884185791016
1563453005.4975715,8020,8.660758018493652
1563453005.6874807,8040,8.652559280395508
1563453005.8665938,8060,8.642114639282227
1563453006.239751,8100,8.621466636657715
1563453006.4211557,8120,8.611756324768066
1563453006.6243174,8140,8.600955963134766
1563453007.1872277,8200,8.57545280456543
1563453007.5487404,8240,8.554399490356445
1563453008.2656507,8320,8.517485618591309
1563453008.7607226,8380,8.489230155944824
1563453009.7034688,8500,8.437979698181152
1563453009.8578367,8520,8.42885971069336
1563453009.9944963,8540,8.419703483581543
1563453010.5956688,8600,8.392882347106934
1563453010.914502,8640,8.374090194702148
1563453011.2685182,8680,8.355658531188965
1563453011.472242,8700,8.34751033782959
1563453012.0957654,8780,8.312369346618652
1563453012.4152732,8820,8.293538093566895
1563453012.980508,8880,8.265296936035156
1563453013.1578271,8900,8.256184577941895
1563453013.5071924,8940,8.238783836364746
1563453013.669874,8960,8.230051040649414
1563453014.6319993,9060,8.187292098999023
1563453015.1653862,9120,8.163220405578613
1563453015.365369,9140,8.153974533081055
1563453015.54417,9160,8.145748138427734
1563453016.0999703,9220,8.120240211486816
1563453017.0971355,9320,8.079683303833008
1563453017.3270676,9340,8.071619987487793
1563453017.514887,9360,8.062302589416504
1563453018.3375525,9440,8.027446746826172
