root_mean_discrepancy@1,l2cost,optimal_wasserstein_distance,root_cost_X_TX,wasserstein_distance_TX_Y,iteration,l2dist_to_optimal_map
0.11419623908482347,4.803793430328369,0.8319516228451675,2.191755787109588,,999,1.8280416462368965
0.12278759978752543,2.499224901199341,0.8317246060740924,1.580893703320796,1.0644222447253977,1999,1.2449598855386983
0.1469896249702349,1.8047082424163818,0.8156504695596363,1.3433942989369807,0.8517893577900612,2999,1.0519650785746304
0.17323170902254553,1.2419294118881226,0.8120257930252006,1.114418867342133,0.718291013733647,3999,0.8612753850734455
0.17722128071774879,1.2047637701034546,0.838581111378568,1.0976173149615738,0.715307154800403,4999,0.9281582646224824
0.17318601633040043,0.9718316793441772,0.8502000701494377,0.9858152359058858,0.5943016749843477,5999,0.8264586050702464
0.2062092693887897,0.9310542345046997,0.827809265382312,0.9649115164121007,0.5746704802975584,6999,0.8121300919424909
0.17682724321453416,0.8757441639900208,0.8282812289768795,0.9358120345400677,0.4847558762496228,7999,0.7886703984899791
0.1625813885589902,0.8078653812408447,0.8080318739626058,0.8988133183486128,0.46381339789166026,8999,0.7119765874007934
0.15884746800562427,0.8296929001808167,0.8098535393938566,0.9108747993993558,0.43689297967720586,9999,0.8455245783093606
0.18714980363596023,0.8627195358276367,0.8493761908480699,0.9288269676466315,0.5104104196066822,10999,0.819672230890534
0.16778280811541965,0.9899107217788696,0.8275897663091183,0.9949425721009578,0.5115749967256561,11999,0.9499205150014627
0.18602814748782773,0.8826180696487427,0.8437630156203837,0.9394775514341696,0.5387440531674043,12999,0.895015247032952
0.19327094242547518,0.9107168316841125,0.8273886209905187,0.9543148493469609,0.5074006944102676,13999,0.8741318881084177
0.18513032433930152,0.9315401315689087,0.8292896449866533,0.9651632667942294,0.49853275056288404,14999,0.826121977665916
0.1861683126181592,0.8796214461326599,0.8134038742359363,0.9378813603716943,0.5197226821949705,15999,0.9125023791847651
0.17577810284658285,0.8619623780250549,0.8185456731443459,0.9284192899897411,0.5086843317258495,16999,0.848795989893609
0.18934625383828496,0.9319896101951599,0.8256213758271802,0.9653960897969082,0.5118340745993585,17999,0.8247121931056888
0.18997450003351726,0.8908403515815735,0.826389512543343,0.943843393567796,0.545023747021644,18999,0.8836744244565566
0.21051880997999314,1.0049887895584106,0.8233904235406064,1.0024912915125053,0.5707102262089665,19999,0.9136722255886939
0.21353347208225446,1.041198968887329,0.8316344995637973,1.0203915762526312,0.5712724453626975,20999,0.9285310424366355
0.22527453574912873,1.6721782684326172,0.8053852177619146,1.2931273210448448,0.8086472625420204,21999,1.019881393930828
0.14267350625189823,1.6199207305908203,0.8114730983005656,1.27276106578997,0.4566767035495783,22999,1.1141416427977349
0.1220810275143511,1.3363052606582642,0.8286965119570716,1.155986704360506,0.3836706057423484,23999,1.1525468336602323
0.1228049753943968,1.2165580987930298,0.8281439378625302,1.1029769257754352,0.4095494014317983,24999,1.1445088398614842
0.15139406027209917,1.1994333267211914,0.8355441242436611,1.095186434686438,0.4874709186264303,25999,1.1385982964178407
0.14525325321052251,1.2291873693466187,0.8153827292719953,1.1086872279171518,0.5246166158300849,26999,1.1517114766835284
0.1736122569735118,1.2161204814910889,0.84244272985428,1.1027785278518478,0.5498230840835304,27999,1.1916397989154526
0.15462432592425443,1.2174376249313354,0.8403094732132201,1.1033755593320596,0.6609609086994864,28999,1.2069907629147645
0.19485777372354293,1.165741205215454,0.8229554460059156,1.079694959335948,0.7151689056156326,29999,1.242940717698997
0.15317239125301066,1.1538670063018799,0.834895705918546,1.074182017305205,0.7220756808101552,30999,1.2061013258188207
0.17328326954193618,1.3913779258728027,0.8265691191713882,1.1795668382388522,0.7835543769128777,31999,1.2910620019247303
0.1978815679213209,1.3628416061401367,0.8264577498722746,1.1674080718155655,0.6937955333639796,32999,1.2645037963405539
0.13781616642890743,1.1893366575241089,0.8210440205048566,1.09056712655577,0.6282065916281957,33999,1.3211056346340313
0.13468600422765456,1.144014596939087,0.8388308609525348,1.0695861802300397,0.6313177450366778,34999,1.369391386180406
0.10035131460376738,1.115210771560669,0.8160369157230203,1.0560354026076346,0.6302363208437345,35999,1.3556967090422525
0.09847433275318487,1.0713841915130615,0.8328961667234029,1.0350769012556804,0.5956419768953948,36999,1.2757839081989013
0.12229761323721856,1.2204660177230835,0.831802229465765,1.10474703788835,0.6787908576839036,37999,1.326460259161658
0.12777455948955424,1.1307100057601929,0.8075201442555174,1.0633484874490549,0.7041035455709427,38999,1.284619701436735
0.11021489567394611,1.0939844846725464,0.8199173087810686,1.045937132275428,0.6606348665384983,39999,1.2604151722049215
0.11295870787094571,1.1452527046203613,0.8244472779625353,1.0701648025516264,0.6403158912503651,40999,1.2853317663506936
0.11566093263446364,1.0615729093551636,0.8132384148834749,1.0303266032453804,0.6594729479743389,41999,1.2780921375403957
0.12320641362669885,1.0791246891021729,0.832622718885065,1.0388092650251888,0.6645591179964501,42999,1.227966469980702
0.13381468395293256,1.0384495258331299,0.8276811582889174,1.0190434366763421,0.6729831105275343,43999,1.2522810990212894
0.11973990526262535,1.0688538551330566,0.8238169036444002,1.0338538848082242,0.6214032005533533,44999,1.179829514587273
0.1224834660215211,1.0935202836990356,0.8221879381710545,1.0457152020024552,0.6596602539154965,45999,1.2460512341111063
0.12372541289323262,1.0556374788284302,0.825561013159336,1.027442202183865,0.7710267084382251,46999,1.2673950471734987
0.10806405843104099,1.1358580589294434,0.8302574740048763,1.0657664185596407,0.655312474911596,47999,1.293693387486596
0.1291421840779002,1.0548194646835327,0.809840225447451,1.0270440422316527,0.6670405483042547,48999,1.2333938819371506
0.1117835142241167,1.0739604234695435,0.8263722315928808,1.0363206180857079,0.6555891328040064,49999,1.2635395065237438
